ds;y;Região;Temperatura;Umidade;População 2024;e_feriado;dia_semana;dia_mes;semana_ano;mes;trimestre
2024-05-31;7538,554;Nordeste;25,8;75,7;57112096;False;4;31;22;5;2
2024-05-31;3762,968;Norte;26,7;79,5;18669345;False;4;31;22;5;2
2024-05-31;20308,764;Sudeste/Centro-Oeste;22,30998413292367;70,68311598049559;105689288;False;4;31;22;5;2
2024-05-31;6374,548;Sul;16,5;83,9;31113021;False;4;31;22;5;2
2024-06-01;7285,072;Nordeste;24,8;72,9;57112096;False;5;1;22;6;2
2024-06-01;3558,219;Norte;26,6;73,1;18669345;False;5;1;22;6;2
2024-06-01;19470,147;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;5;1;22;6;2
2024-06-01;5819,322;Sul;16,8;78,2;31113021;False;5;1;22;6;2
2024-06-02;7015,312;Nordeste;24,8;72,9;57112096;False;6;2;22;6;2
2024-06-02;3536,805;Norte;26,6;73,1;18669345;False;6;2;22;6;2
2024-06-02;18853,078999999998;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;6;2;22;6;2
2024-06-02;5379,477;Sul;16,8;78,2;31113021;False;6;2;22;6;2
2024-06-03;7749,328;Nordeste;24,8;72,9;57112096;False;0;3;23;6;2
2024-06-03;3939,674;Norte;26,6;73,1;18669345;False;0;3;23;6;2
2024-06-03;22101,028;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;0;3;23;6;2
2024-06-03;7075,839;Sul;16,8;78,2;31113021;False;0;3;23;6;2
2024-06-04;7929,875;Nordeste;24,8;72,9;57112096;False;1;4;23;6;2
2024-06-04;4013,003;Norte;26,6;73,1;18669345;False;1;4;23;6;2
2024-06-04;22459,883;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;1;4;23;6;2
2024-06-04;7158,793;Sul;16,8;78,2;31113021;False;1;4;23;6;2
2024-06-05;7945,047;Nordeste;24,8;72,9;57112096;False;2;5;23;6;2
2024-06-05;4076,4220000000005;Norte;26,6;73,1;18669345;False;2;5;23;6;2
2024-06-05;22413,205;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;2;5;23;6;2
2024-06-05;6904,647000000001;Sul;16,8;78,2;31113021;False;2;5;23;6;2
2024-06-06;7853,9310000000005;Nordeste;24,8;72,9;57112096;False;3;6;23;6;2
2024-06-06;4090,081;Norte;26,6;73,1;18669345;False;3;6;23;6;2
2024-06-06;22560,833;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;3;6;23;6;2
2024-06-06;6804,725;Sul;16,8;78,2;31113021;False;3;6;23;6;2
2024-06-07;7892,414000000001;Nordeste;24,8;72,9;57112096;False;4;7;23;6;2
2024-06-07;4074,45;Norte;26,6;73,1;18669345;False;4;7;23;6;2
2024-06-07;22568,386;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;4;7;23;6;2
2024-06-07;6757,601000000001;Sul;16,8;78,2;31113021;False;4;7;23;6;2
2024-06-08;7386,058;Nordeste;24,8;72,9;57112096;False;5;8;23;6;2
2024-06-08;3818,79;Norte;26,6;73,1;18669345;False;5;8;23;6;2
2024-06-08;21045,724000000002;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;5;8;23;6;2
2024-06-08;6080,407;Sul;16,8;78,2;31113021;False;5;8;23;6;2
2024-06-09;6984,819;Nordeste;24,8;72,9;57112096;False;6;9;23;6;2
2024-06-09;3661,746;Norte;26,6;73,1;18669345;False;6;9;23;6;2
2024-06-09;19730,013;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;6;9;23;6;2
2024-06-09;5579,221;Sul;16,8;78,2;31113021;False;6;9;23;6;2
2024-06-10;7651,722;Nordeste;24,8;72,9;57112096;False;0;10;24;6;2
2024-06-10;3921,833;Norte;26,6;73,1;18669345;False;0;10;24;6;2
2024-06-10;22515,551;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;0;10;24;6;2
2024-06-10;6867,324;Sul;16,8;78,2;31113021;False;0;10;24;6;2
2024-06-11;7725,797;Nordeste;24,8;72,9;57112096;False;1;11;24;6;2
2024-06-11;3967,766;Norte;26,6;73,1;18669345;False;1;11;24;6;2
2024-06-11;23082,82;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;1;11;24;6;2
2024-06-11;7114,103;Sul;16,8;78,2;31113021;False;1;11;24;6;2
2024-06-12;7875,138;Nordeste;24,8;72,9;57112096;False;2;12;24;6;2
2024-06-12;3998,972;Norte;26,6;73,1;18669345;False;2;12;24;6;2
2024-06-12;22972,66;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;2;12;24;6;2
2024-06-12;6944,066;Sul;16,8;78,2;31113021;False;2;12;24;6;2
2024-06-13;7742,7970000000005;Nordeste;24,8;72,9;57112096;False;3;13;24;6;2
2024-06-13;4034,329;Norte;26,6;73,1;18669345;False;3;13;24;6;2
2024-06-13;22681,354;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;3;13;24;6;2
2024-06-13;6890,867;Sul;16,8;78,2;31113021;False;3;13;24;6;2
2024-06-14;7651,967;Nordeste;24,8;72,9;57112096;False;4;14;24;6;2
2024-06-14;4057,614;Norte;26,6;73,1;18669345;False;4;14;24;6;2
2024-06-14;22929,799;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;4;14;24;6;2
2024-06-14;6974,385;Sul;16,8;78,2;31113021;False;4;14;24;6;2
2024-06-15;7078,428;Nordeste;24,8;72,9;57112096;False;5;15;24;6;2
2024-06-15;3820,1079999999997;Norte;26,6;73,1;18669345;False;5;15;24;6;2
2024-06-15;21582,895;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;5;15;24;6;2
2024-06-15;6716,275000000001;Sul;16,8;78,2;31113021;False;5;15;24;6;2
2024-06-16;6520,129;Nordeste;24,8;72,9;57112096;False;6;16;24;6;2
2024-06-16;3693,858;Norte;26,6;73,1;18669345;False;6;16;24;6;2
2024-06-16;20175,714;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;6;16;24;6;2
2024-06-16;6353,92;Sul;16,8;78,2;31113021;False;6;16;24;6;2
2024-06-17;7264,891;Nordeste;24,8;72,9;57112096;False;0;17;25;6;2
2024-06-17;4094,065;Norte;26,6;73,1;18669345;False;0;17;25;6;2
2024-06-17;22836,959000000003;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;0;17;25;6;2
2024-06-17;7454,282;Sul;16,8;78,2;31113021;False;0;17;25;6;2
2024-06-18;7502,648999999999;Nordeste;24,8;72,9;57112096;False;1;18;25;6;2
2024-06-18;4044,1020000000003;Norte;26,6;73,1;18669345;False;1;18;25;6;2
2024-06-18;23039,154;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;1;18;25;6;2
2024-06-18;7259,1990000000005;Sul;16,8;78,2;31113021;False;1;18;25;6;2
2024-06-19;7647,161;Nordeste;24,8;72,9;57112096;False;2;19;25;6;2
2024-06-19;4096,106;Norte;26,6;73,1;18669345;False;2;19;25;6;2
2024-06-19;23200,362;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;2;19;25;6;2
2024-06-19;7349,955;Sul;16,8;78,2;31113021;False;2;19;25;6;2
2024-06-20;7602,612999999999;Nordeste;24,8;72,9;57112096;False;3;20;25;6;2
2024-06-20;4156,455;Norte;26,6;73,1;18669345;False;3;20;25;6;2
2024-06-20;23240,947;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;3;20;25;6;2
2024-06-20;7482,165999999999;Sul;16,8;78,2;31113021;False;3;20;25;6;2
2024-06-21;7420,0560000000005;Nordeste;24,8;72,9;57112096;False;4;21;25;6;2
2024-06-21;4125,652;Norte;26,6;73,1;18669345;False;4;21;25;6;2
2024-06-21;22940,609;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;4;21;25;6;2
2024-06-21;7114,866;Sul;16,8;78,2;31113021;False;4;21;25;6;2
2024-06-22;7064,8369999999995;Nordeste;24,8;72,9;57112096;False;5;22;25;6;2
2024-06-22;3852,896;Norte;26,6;73,1;18669345;False;5;22;25;6;2
2024-06-22;21573,868;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;5;22;25;6;2
2024-06-22;6135,115;Sul;16,8;78,2;31113021;False;5;22;25;6;2
2024-06-23;6593,588;Nordeste;24,8;72,9;57112096;False;6;23;25;6;2
2024-06-23;3719,856;Norte;26,6;73,1;18669345;False;6;23;25;6;2
2024-06-23;20630,629;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;6;23;25;6;2
2024-06-23;5977,835999999999;Sul;16,8;78,2;31113021;False;6;23;25;6;2
2024-06-24;6700,686;Nordeste;24,8;72,9;57112096;False;0;24;26;6;2
2024-06-24;3990,312;Norte;26,6;73,1;18669345;False;0;24;26;6;2
2024-06-24;23929,852;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;0;24;26;6;2
2024-06-24;7462,9259999999995;Sul;16,8;78,2;31113021;False;0;24;26;6;2
2024-06-25;7397,9580000000005;Nordeste;24,8;72,9;57112096;False;1;25;26;6;2
2024-06-25;4017,126;Norte;26,6;73,1;18669345;False;1;25;26;6;2
2024-06-25;24203,759;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;1;25;26;6;2
2024-06-25;7631,519;Sul;16,8;78,2;31113021;False;1;25;26;6;2
2024-06-26;7548,366;Nordeste;24,8;72,9;57112096;False;2;26;26;6;2
2024-06-26;4086,593;Norte;26,6;73,1;18669345;False;2;26;26;6;2
2024-06-26;24229,797;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;2;26;26;6;2
2024-06-26;7718,8009999999995;Sul;16,8;78,2;31113021;False;2;26;26;6;2
2024-06-27;7546,968;Nordeste;24,8;72,9;57112096;False;3;27;26;6;2
2024-06-27;4080,523;Norte;26,6;73,1;18669345;False;3;27;26;6;2
2024-06-27;23918,638;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;3;27;26;6;2
2024-06-27;6927,130999999999;Sul;16,8;78,2;31113021;False;3;27;26;6;2
2024-06-28;7450,499;Nordeste;24,8;72,9;57112096;False;4;28;26;6;2
2024-06-28;4036,031;Norte;26,6;73,1;18669345;False;4;28;26;6;2
2024-06-28;23821,094;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;4;28;26;6;2
2024-06-28;7464,655000000001;Sul;16,8;78,2;31113021;False;4;28;26;6;2
2024-06-29;6902,321;Nordeste;24,8;72,9;57112096;False;5;29;26;6;2
2024-06-29;3844,712;Norte;26,6;73,1;18669345;False;5;29;26;6;2
2024-06-29;22061,54;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;5;29;26;6;2
2024-06-29;6406,072;Sul;16,8;78,2;31113021;False;5;29;26;6;2
2024-06-30;6521,117;Nordeste;24,8;72,9;57112096;False;6;30;26;6;2
2024-06-30;3769,1659999999997;Norte;26,6;73,1;18669345;False;6;30;26;6;2
2024-06-30;19872,662;Sudeste/Centro-Oeste;20,768426142675878;65,84934794148676;105689288;False;6;30;26;6;2
2024-06-30;5879,232;Sul;16,8;78,2;31113021;False;6;30;26;6;2
2024-07-01;7360,438;Nordeste;24,4;67,5;57112096;False;0;1;27;7;3
2024-07-01;4104,473;Norte;26,3;66,4;18669345;False;0;1;27;7;3
2024-07-01;21837,405;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;0;1;27;7;3
2024-07-01;6932,671;Sul;13,5;80,3;31113021;False;0;1;27;7;3
2024-07-02;7295,857;Nordeste;24,4;67,5;57112096;False;1;2;27;7;3
2024-07-02;4095,541;Norte;26,3;66,4;18669345;False;1;2;27;7;3
2024-07-02;21734,903;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;1;2;27;7;3
2024-07-02;6897,188;Sul;13,5;80,3;31113021;False;1;2;27;7;3
2024-07-03;7501,12;Nordeste;24,4;67,5;57112096;False;2;3;27;7;3
2024-07-03;4046,1330000000003;Norte;26,3;66,4;18669345;False;2;3;27;7;3
2024-07-03;22315,83;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;2;3;27;7;3
2024-07-03;7055,76;Sul;13,5;80,3;31113021;False;2;3;27;7;3
2024-07-04;7381,261;Nordeste;24,4;67,5;57112096;False;3;4;27;7;3
2024-07-04;4036,519;Norte;26,3;66,4;18669345;False;3;4;27;7;3
2024-07-04;22985,262000000002;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;3;4;27;7;3
2024-07-04;7381,73;Sul;13,5;80,3;31113021;False;3;4;27;7;3
2024-07-05;7428,351;Nordeste;24,4;67,5;57112096;False;4;5;27;7;3
2024-07-05;3986,737;Norte;26,3;66,4;18669345;False;4;5;27;7;3
2024-07-05;22993,962;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;4;5;27;7;3
2024-07-05;7671,8009999999995;Sul;13,5;80,3;31113021;False;4;5;27;7;3
2024-07-06;7131,255999999999;Nordeste;24,4;67,5;57112096;False;5;6;27;7;3
2024-07-06;3780,913;Norte;26,3;66,4;18669345;False;5;6;27;7;3
2024-07-06;20927,21;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;5;6;27;7;3
2024-07-06;6927,838;Sul;13,5;80,3;31113021;False;5;6;27;7;3
2024-07-07;6595,2480000000005;Nordeste;24,4;67,5;57112096;False;6;7;27;7;3
2024-07-07;3692,496;Norte;26,3;66,4;18669345;False;6;7;27;7;3
2024-07-07;19512,343999999997;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;6;7;27;7;3
2024-07-07;6940,8279999999995;Sul;13,5;80,3;31113021;False;6;7;27;7;3
2024-07-08;7085,321;Nordeste;24,4;67,5;57112096;False;0;8;28;7;3
2024-07-08;4064,577;Norte;26,3;66,4;18669345;False;0;8;28;7;3
2024-07-08;21879,211000000003;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;0;8;28;7;3
2024-07-08;8156,881;Sul;13,5;80,3;31113021;False;0;8;28;7;3
2024-07-09;7390,169;Nordeste;24,4;67,5;57112096;False;1;9;28;7;3
2024-07-09;4112,451;Norte;26,3;66,4;18669345;False;1;9;28;7;3
2024-07-09;21641,713000000003;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;1;9;28;7;3
2024-07-09;8583,842;Sul;13,5;80,3;31113021;False;1;9;28;7;3
2024-07-10;7608,132;Nordeste;24,4;67,5;57112096;False;2;10;28;7;3
2024-07-10;3990,035;Norte;26,3;66,4;18669345;False;2;10;28;7;3
2024-07-10;22276,949999999997;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;2;10;28;7;3
2024-07-10;8380,755000000001;Sul;13,5;80,3;31113021;False;2;10;28;7;3
2024-07-11;7302,021;Nordeste;24,4;67,5;57112096;False;3;11;28;7;3
2024-07-11;3986,138;Norte;26,3;66,4;18669345;False;3;11;28;7;3
2024-07-11;22481,481;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;3;11;28;7;3
2024-07-11;8674,735;Sul;13,5;80,3;31113021;False;3;11;28;7;3
2024-07-12;7378,321;Nordeste;24,4;67,5;57112096;False;4;12;28;7;3
2024-07-12;3953,544;Norte;26,3;66,4;18669345;False;4;12;28;7;3
2024-07-12;22413,978;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;4;12;28;7;3
2024-07-12;8304,404;Sul;13,5;80,3;31113021;False;4;12;28;7;3
2024-07-13;6648,231;Nordeste;24,4;67,5;57112096;False;5;13;28;7;3
2024-07-13;3646,284;Norte;26,3;66,4;18669345;False;5;13;28;7;3
2024-07-13;20180,859;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;5;13;28;7;3
2024-07-13;7705,111999999999;Sul;13,5;80,3;31113021;False;5;13;28;7;3
2024-07-14;6260,627;Nordeste;24,4;67,5;57112096;False;6;14;28;7;3
2024-07-14;3428,828;Norte;26,3;66,4;18669345;False;6;14;28;7;3
2024-07-14;18420,877999999997;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;6;14;28;7;3
2024-07-14;7049,883;Sul;13,5;80,3;31113021;False;6;14;28;7;3
2024-07-15;7011,638;Nordeste;24,4;67,5;57112096;False;0;15;29;7;3
2024-07-15;3811,886;Norte;26,3;66,4;18669345;False;0;15;29;7;3
2024-07-15;20867,121;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;0;15;29;7;3
2024-07-15;7698,616;Sul;13,5;80,3;31113021;False;0;15;29;7;3
2024-07-16;7053,327;Nordeste;24,4;67,5;57112096;False;1;16;29;7;3
2024-07-16;3886,98;Norte;26,3;66,4;18669345;False;1;16;29;7;3
2024-07-16;21264,306;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;1;16;29;7;3
2024-07-16;7455,255000000001;Sul;13,5;80,3;31113021;False;1;16;29;7;3
2024-07-17;7278,415;Nordeste;24,4;67,5;57112096;False;2;17;29;7;3
2024-07-17;3859,208;Norte;26,3;66,4;18669345;False;2;17;29;7;3
2024-07-17;21575,669;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;2;17;29;7;3
2024-07-17;6963,228999999999;Sul;13,5;80,3;31113021;False;2;17;29;7;3
2024-07-18;7278,596;Nordeste;24,4;67,5;57112096;False;3;18;29;7;3
2024-07-18;3946,708;Norte;26,3;66,4;18669345;False;3;18;29;7;3
2024-07-18;21559,525;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;3;18;29;7;3
2024-07-18;6749,177;Sul;13,5;80,3;31113021;False;3;18;29;7;3
2024-07-19;7243,529;Nordeste;24,4;67,5;57112096;False;4;19;29;7;3
2024-07-19;3975,638;Norte;26,3;66,4;18669345;False;4;19;29;7;3
2024-07-19;21405,621;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;4;19;29;7;3
2024-07-19;6579,826;Sul;13,5;80,3;31113021;False;4;19;29;7;3
2024-07-20;6729,179;Nordeste;24,4;67,5;57112096;False;5;20;29;7;3
2024-07-20;3789,172;Norte;26,3;66,4;18669345;False;5;20;29;7;3
2024-07-20;19709,036;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;5;20;29;7;3
2024-07-20;5963,119000000001;Sul;13,5;80,3;31113021;False;5;20;29;7;3
2024-07-21;6200,2970000000005;Nordeste;24,4;67,5;57112096;False;6;21;29;7;3
2024-07-21;3571,754;Norte;26,3;66,4;18669345;False;6;21;29;7;3
2024-07-21;18369,65;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;6;21;29;7;3
2024-07-21;5288,813;Sul;13,5;80,3;31113021;False;6;21;29;7;3
2024-07-22;6971,934;Nordeste;24,4;67,5;57112096;False;0;22;30;7;3
2024-07-22;3924,617;Norte;26,3;66,4;18669345;False;0;22;30;7;3
2024-07-22;20912,857;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;0;22;30;7;3
2024-07-22;6378,136;Sul;13,5;80,3;31113021;False;0;22;30;7;3
2024-07-23;7139,717000000001;Nordeste;24,4;67,5;57112096;False;1;23;30;7;3
2024-07-23;4035,201;Norte;26,3;66,4;18669345;False;1;23;30;7;3
2024-07-23;21285,641000000003;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;1;23;30;7;3
2024-07-23;6483,116;Sul;13,5;80,3;31113021;False;1;23;30;7;3
2024-07-24;7116,512000000001;Nordeste;24,4;67,5;57112096;False;2;24;30;7;3
2024-07-24;4088,79;Norte;26,3;66,4;18669345;False;2;24;30;7;3
2024-07-24;21417,046000000002;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;2;24;30;7;3
2024-07-24;6507,434;Sul;13,5;80,3;31113021;False;2;24;30;7;3
2024-07-25;7035,553000000001;Nordeste;24,4;67,5;57112096;False;3;25;30;7;3
2024-07-25;4018,565;Norte;26,3;66,4;18669345;False;3;25;30;7;3
2024-07-25;21571,222999999998;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;3;25;30;7;3
2024-07-25;6571,677;Sul;13,5;80,3;31113021;False;3;25;30;7;3
2024-07-26;7016,7029999999995;Nordeste;24,4;67,5;57112096;False;4;26;30;7;3
2024-07-26;3909,774;Norte;26,3;66,4;18669345;False;4;26;30;7;3
2024-07-26;21931,105;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;4;26;30;7;3
2024-07-26;6721,085;Sul;13,5;80,3;31113021;False;4;26;30;7;3
2024-07-27;6759,304;Nordeste;24,4;67,5;57112096;False;5;27;30;7;3
2024-07-27;3741,4500000000003;Norte;26,3;66,4;18669345;False;5;27;30;7;3
2024-07-27;20739,878;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;5;27;30;7;3
2024-07-27;6333,659;Sul;13,5;80,3;31113021;False;5;27;30;7;3
2024-07-28;6465,631;Nordeste;24,4;67,5;57112096;False;6;28;30;7;3
2024-07-28;3668,0409999999997;Norte;26,3;66,4;18669345;False;6;28;30;7;3
2024-07-28;19599,821000000004;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;6;28;30;7;3
2024-07-28;5962,626;Sul;13,5;80,3;31113021;False;6;28;30;7;3
2024-07-29;7448,661;Nordeste;24,4;67,5;57112096;False;0;29;31;7;3
2024-07-29;4084,1139999999996;Norte;26,3;66,4;18669345;False;0;29;31;7;3
2024-07-29;22487,496;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;0;29;31;7;3
2024-07-29;7535,758;Sul;13,5;80,3;31113021;False;0;29;31;7;3
2024-07-30;7560,349;Nordeste;24,4;67,5;57112096;False;1;30;31;7;3
2024-07-30;4179,688;Norte;26,3;66,4;18669345;False;1;30;31;7;3
2024-07-30;22839,953999999998;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;1;30;31;7;3
2024-07-30;7123,335;Sul;13,5;80,3;31113021;False;1;30;31;7;3
2024-07-31;7520,782999999999;Nordeste;24,4;67,5;57112096;False;2;31;31;7;3
2024-07-31;4229,046;Norte;26,3;66,4;18669345;False;2;31;31;7;3
2024-07-31;22223,407;Sudeste/Centro-Oeste;19,871510389018802;64,3970744244204;105689288;False;2;31;31;7;3
2024-07-31;6707,143;Sul;13,5;80,3;31113021;False;2;31;31;7;3
2024-08-01;7422,641;Nordeste;25,3;62,2;57112096;False;3;1;31;8;3
2024-08-01;4192,468;Norte;27,2;62,5;18669345;False;3;1;31;8;3
2024-08-01;22316,169;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;3;1;31;8;3
2024-08-01;6625,68;Sul;15,5;71,7;31113021;False;3;1;31;8;3
2024-08-02;7220,624;Nordeste;25,3;62,2;57112096;False;4;2;31;8;3
2024-08-02;4090,3450000000003;Norte;27,2;62,5;18669345;False;4;2;31;8;3
2024-08-02;22226,794;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;4;2;31;8;3
2024-08-02;6502,947;Sul;15,5;71,7;31113021;False;4;2;31;8;3
2024-08-03;6688,188;Nordeste;25,3;62,2;57112096;False;5;3;31;8;3
2024-08-03;3813,8979999999997;Norte;27,2;62,5;18669345;False;5;3;31;8;3
2024-08-03;20968,427000000003;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;5;3;31;8;3
2024-08-03;6112,039000000001;Sul;15,5;71,7;31113021;False;5;3;31;8;3
2024-08-04;6265,71;Nordeste;25,3;62,2;57112096;False;6;4;31;8;3
2024-08-04;3698,9049999999997;Norte;27,2;62,5;18669345;False;6;4;31;8;3
2024-08-04;20025,765;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;6;4;31;8;3
2024-08-04;6059,571;Sul;15,5;71,7;31113021;False;6;4;31;8;3
2024-08-05;7013,089;Nordeste;25,3;62,2;57112096;False;0;5;32;8;3
2024-08-05;4101,717000000001;Norte;27,2;62,5;18669345;False;0;5;32;8;3
2024-08-05;22662,181;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;0;5;32;8;3
2024-08-05;6916,7919999999995;Sul;15,5;71,7;31113021;False;0;5;32;8;3
2024-08-06;7137,503;Nordeste;25,3;62,2;57112096;False;1;6;32;8;3
2024-08-06;4155,295;Norte;27,2;62,5;18669345;False;1;6;32;8;3
2024-08-06;23173,637;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;1;6;32;8;3
2024-08-06;6985,497;Sul;15,5;71,7;31113021;False;1;6;32;8;3
2024-08-07;7236,918000000001;Nordeste;25,3;62,2;57112096;False;2;7;32;8;3
2024-08-07;4203,781;Norte;27,2;62,5;18669345;False;2;7;32;8;3
2024-08-07;23617,349000000002;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;2;7;32;8;3
2024-08-07;7349,601;Sul;15,5;71,7;31113021;False;2;7;32;8;3
2024-08-08;7285,369;Nordeste;25,3;62,2;57112096;False;3;8;32;8;3
2024-08-08;4262,38;Norte;27,2;62,5;18669345;False;3;8;32;8;3
2024-08-08;24173,093999999997;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;3;8;32;8;3
2024-08-08;7591,514999999999;Sul;15,5;71,7;31113021;False;3;8;32;8;3
2024-08-09;7321,948;Nordeste;25,3;62,2;57112096;False;4;9;32;8;3
2024-08-09;4304,971;Norte;27,2;62,5;18669345;False;4;9;32;8;3
2024-08-09;23674,648;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;4;9;32;8;3
2024-08-09;7375,697;Sul;15,5;71,7;31113021;False;4;9;32;8;3
2024-08-10;6733,246;Nordeste;25,3;62,2;57112096;False;5;10;32;8;3
2024-08-10;4110,282;Norte;27,2;62,5;18669345;False;5;10;32;8;3
2024-08-10;19786,807999999997;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;5;10;32;8;3
2024-08-10;5953,942999999999;Sul;15,5;71,7;31113021;False;5;10;32;8;3
2024-08-11;6520,375;Nordeste;25,3;62,2;57112096;False;6;11;32;8;3
2024-08-11;3773,979;Norte;27,2;62,5;18669345;False;6;11;32;8;3
2024-08-11;16981,573;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;6;11;32;8;3
2024-08-11;5201,123;Sul;15,5;71,7;31113021;False;6;11;32;8;3
2024-08-12;7644,258;Nordeste;25,3;62,2;57112096;False;0;12;33;8;3
2024-08-12;4162,639;Norte;27,2;62,5;18669345;False;0;12;33;8;3
2024-08-12;19560,721;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;0;12;33;8;3
2024-08-12;6464,531999999999;Sul;15,5;71,7;31113021;False;0;12;33;8;3
2024-08-13;7803,1;Nordeste;25,3;62,2;57112096;False;1;13;33;8;3
2024-08-13;4147,952;Norte;27,2;62,5;18669345;False;1;13;33;8;3
2024-08-13;19933,864999999998;Sudeste/Centro-Oeste;20,833036645113932;57,673290518335214;105689288;False;1;13;33;8;3
2024-08-13;6667,983;Sul;15,5;71,7;31113021;False;1;13;33;8;3
2024-08-14;7788,409;Nordeste;25,3;62,2;57112096;False;2;14;33;8;3
2024-08-14;4119,601000000001;Norte;27,2;62,5;18669345;False;2;14;33;8;3
